entrega_id,task_id,status,retry,duration_s
47,01742ca0-bc2e-4fc0-a0ef-c6b73d579d65,PENDING_SYSTEM_CONFIRMATION,0,1.226801875000092
47,96bc4e02-4677-4b6c-af13-733a12e87e4e,PENDING_SYSTEM_CONFIRMATION,1,0.44611716699910176
47,ec929632-9100-43c3-9149-64ccf924ab3a,ENTREGADA,2,0.6180072919996746
